poc_filename,v8_version_tested,issue_report_date,flags_used
duplicate-param-gc-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
early-acid3-86.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
ecma-regex-examples.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
empty.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
encode_decode_uri.js,11.0.140,2022-11-30,--------------------------------------------------------------------------------
end-in-string-escape.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
enter-dictionary-indexing-mode-with-blank-indexing-type.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
equality.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
eval-and-with.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
eval-cache-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
eval-throw-return.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
eval-var-decl.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
eval.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
evil-n.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-for-nonobject.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-propagate-from-dfg-to-llint.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-properties.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-registerfile-shrink.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-try-finally-scope-error.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception-with-handler-inside-eval-with-dynamic-scope.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
exception_propagation.js,11.0.140,2022-11-30,---------------------------
exceptions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
excessive-comma-usage.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
finally-codegen-failure.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
flatten-dictionary-structure-from-which-all-properties-were-deleted.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
for-in-avoid-duplicates.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
for-in-cached.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
for-in-exeception.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
for-in-to-text.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
for-in-var-scope.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
func-decl.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-apply-aliased.js,11.0.140,2022-11-30,--stack-size
function-apply.js,11.0.140,2022-11-30,--stack-size
function-call-aliased.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-call-register-allocation.js,11.0.140,2022-11-30,--stack-size
function-constructor-error.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-constructor-newline-after-brace.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-constructor-single-line-comment.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-declaration.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-declarations-in-switch-statement.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-decompilation-operators.js,11.0.140,2022-11-30,--y --y --y --y --y --y --y --y --y --y --y --y
function-dot-apply-replace-base.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-dot-length-read-only.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-prototype-descriptor.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-toString-object-literals.js,11.0.140,2022-11-30,--1
function-toString-parentheses.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
function-toString-semicolon-insertion.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
get-by-pname-non-final-object.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
get-by-pname-that-looks-like-a-patchable-get-by-val.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
get-by-pname.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
getter-setter-gc.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
global-resolve-through-eval.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
gmail-re-re.js,11.0.140,2022-11-30,---------------------------------------------------------------
has-own-property.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
ignored-result-null-comparison-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
ignored-result-ref-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
inbuilt_function_proto.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
indexed-setter-on-global-object.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
instance-of-immediates.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
instanceof-operator.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
integer-extremes.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
interpreter-no-activation.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
invalid-callframe-during-unwind.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
invalid-range-in-class.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
isPrototypeOf.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
iteration.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
j-comment-3.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
j-comment-4.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
jit-float32-array-nan.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
js-continue-break-restrictions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
json2-es5-compat.js,11.0.140,2022-11-30,---current
keywords-and-reserved_words.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
lastIndex.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
legitimately-captured-argument.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
literals.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
logical-or-jless.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
lval-exceptions.js,11.0.140,2022-11-30,---
malformed-escapes.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
math-transforms.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
math.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
md5-1.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
md5-2.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
mod-by-zero.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
mod-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
modify-non-references.js,11.0.140,2022-11-30,--g --g --Number
multiline-comment-newline.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
named-function-expression.js,11.0.140,2022-11-30,--ctr -----
native-error-prototype.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
nested-functions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
new-array-double-with-holes.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
no-semi-insertion-at-end-of-script.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
non-capturing-backtracking.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-cell-reuse.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-parsing-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-toExponential.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-toString.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-tofixed.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
number-toprecision.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
numeric-compare.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
numeric-conversion.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
numeric-escapes-in-string-literals.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-bad-time.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-extra-comma.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-literal-direct-put.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-literal-syntax.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-prototype-constructor.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-prototype-properties.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-prototype-toLocaleString.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object-slow-put.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object_prototype.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
object_prototype_tostring.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
operators.js,11.0.140,2022-11-30,--i --i
order-of-operations.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
overflow.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parentheses.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parse-nan.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parse.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parseFloat.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parseInt.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parser-high-byte-character.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
parser-syntax-check.js,11.0.140,2022-11-30,--b --i --a
parser-xml-close-comment.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
pcre-test-4.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
polymorphic-construct.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
pretty-print.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
preventExtensions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
primitive-method-this.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
primitive-property-access-edge-cases.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
property-getters-and-setters.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
property-iteration.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
propertyIsEnumerable.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
prototype_length.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
prototype_proto.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
prototypes.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
quantified-assertions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
read-modify-eval.js,11.0.140,2022-11-30,--eval
reentrant-caching.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
reentrant-call-unwind.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-alternatives.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-backreferences.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-bol-with-multiline.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-bol.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-char-insensitive.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-character-match-out-of-order.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-compile-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-compile.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-divequal.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-extended-characters-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-extended-characters-match.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-extended-characters-more.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-find-first-asserted.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-in-and-foreach-handling.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-lastindex.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-literals-arent-constants.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-look-ahead.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-many-brackets.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-negative-special-characters.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-no-extensions.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-non-bmp.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-non-capturing-groups.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-non-character.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-non-greedy-parentheses.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-norepeat.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-range-bound-ffff.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-range-out-of-order.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-ranges-and-escaped-hyphens.js,11.0.140,2022-11-30,--0
regexp-stack-overflow.js,11.0.140,2022-11-30,--Great ----000- ----000- ----000- --ENVIRONMENTAL --WATER
regexp-unicode-handling.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
regexp-zero-length-alternatives.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
registerCachingAcrossBranchTargets.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
rehash-assign.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
repeat-match-waldemar.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
reserved-words-strict.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
reserved-words.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
resize-array-assign.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
resolve-arguments-from-scope.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
run-json-stringify.js,11.0.140,2022-11-30,--stack-size
scope.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
slash-lineterminator-parse.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sort-large-array.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sort-no-jit-code-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sort-non-numbers.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sort-randomly.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sort-with-side-effecting-comparisons.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
sparse-array.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
stack-overflow-catch.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
stack-unwinding.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
standalone-post.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
standalone-pre.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
statement-list-register-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
statements.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
static-scope-object.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
strict-callback-this.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-anchor.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-capitalization.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-fontcolor.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-fontsize.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-from-char-code.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-index-overflow.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-link.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-property-deletion.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-property-iteration.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-replacement-outofmemory.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-slice-abnormal-values.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-sort.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-split-conformance.js,11.0.140,2022-11-30,--b --b --b
string-split-double-empty.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-split-ignore-case.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-substr.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string-trim.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
string_replace.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
this-non-object-proto.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
throw-from-finally.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-elision-trailing-comma.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-exception.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-for-var-decl.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-number-dot-expr.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-number.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-overrides.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-prefix-postfix-preserve-parens.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString-recursion.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
toString.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
tostring-exception-in-property-access.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
try-catch-try-try-catch-try-finally-return-catch-finally.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
try-try-return-finally-finally.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
typeof-codegen-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
typeof-constant-string.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
unexpected-constant-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
unicodeCaseInsensitive.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
unmatching-argument-count.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
var-declarations-zero-width.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
var-shadows-arg-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
var-shadows-arg-gc-crash.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
var_decl_init.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
vardecl-blocks-init.js,11.0.140,2022-11-30,--allow-natives-syntax --expose-gc
