poc_filename,v8_version_tested,issue_report_date,flags_used
duplicate-param-gc-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
early-acid3-86.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
ecma-regex-examples.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
empty.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
encode_decode_uri.js,13.7.5,2025-03-31,--------------------------------------------------------------------------------
end-in-string-escape.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
enter-dictionary-indexing-mode-with-blank-indexing-type.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
equality.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval-and-with.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval-cache-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval-throw-return.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval-var-decl.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
evil-n.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-for-nonobject.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-propagate-from-dfg-to-llint.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-properties.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-registerfile-shrink.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-try-finally-scope-error.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception-with-handler-inside-eval-with-dynamic-scope.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exception_propagation.js,13.7.5,2025-03-31,---------------------------
exceptions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
excessive-comma-usage.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
finally-codegen-failure.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
flatten-dictionary-structure-from-which-all-properties-were-deleted.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
for-in-avoid-duplicates.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
for-in-cached.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
for-in-exeception.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
for-in-to-text.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
for-in-var-scope.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
func-decl.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-apply-aliased.js,13.7.5,2025-03-31,--stack-size
function-apply.js,13.7.5,2025-03-31,--stack-size
function-call-aliased.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-call-register-allocation.js,13.7.5,2025-03-31,--stack-size
function-constructor-error.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-constructor-newline-after-brace.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-constructor-single-line-comment.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-declaration.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-declarations-in-switch-statement.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-decompilation-operators.js,13.7.5,2025-03-31,--y --y --y --y --y --y --y --y --y --y --y --y
function-dot-apply-replace-base.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-dot-length-read-only.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-prototype-descriptor.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-toString-object-literals.js,13.7.5,2025-03-31,--1
function-toString-parentheses.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-toString-semicolon-insertion.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-by-pname-non-final-object.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-by-pname-that-looks-like-a-patchable-get-by-val.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-by-pname.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
getter-setter-gc.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-resolve-through-eval.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gmail-re-re.js,13.7.5,2025-03-31,---------------------------------------------------------------
has-own-property.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
ignored-result-null-comparison-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
ignored-result-ref-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
inbuilt_function_proto.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
indexed-setter-on-global-object.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
instance-of-immediates.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
instanceof-operator.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
integer-extremes.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
interpreter-no-activation.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
invalid-callframe-during-unwind.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
invalid-range-in-class.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
isPrototypeOf.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
iteration.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
j-comment-3.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
j-comment-4.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
jit-float32-array-nan.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
js-continue-break-restrictions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
json2-es5-compat.js,13.7.5,2025-03-31,---current
keywords-and-reserved_words.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
lastIndex.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
legitimately-captured-argument.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
literals.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
logical-or-jless.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
lval-exceptions.js,13.7.5,2025-03-31,---
malformed-escapes.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
math-transforms.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
math.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
md5-1.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
md5-2.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
mod-by-zero.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
mod-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
modify-non-references.js,13.7.5,2025-03-31,--g --g --Number
multiline-comment-newline.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
named-function-expression.js,13.7.5,2025-03-31,--ctr -----
native-error-prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
nested-functions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
new-array-double-with-holes.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
no-semi-insertion-at-end-of-script.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
non-capturing-backtracking.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-cell-reuse.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-parsing-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-toExponential.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-toString.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-tofixed.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
number-toprecision.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
numeric-compare.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
numeric-conversion.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
numeric-escapes-in-string-literals.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-bad-time.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-extra-comma.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-literal-direct-put.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-literal-syntax.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-prototype-constructor.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-prototype-properties.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-prototype-toLocaleString.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object-slow-put.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object_prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
object_prototype_tostring.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
operators.js,13.7.5,2025-03-31,--i --i
order-of-operations.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
overflow.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parentheses.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parse-nan.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parse.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parseFloat.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parseInt.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parser-high-byte-character.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
parser-syntax-check.js,13.7.5,2025-03-31,--b --i --a
parser-xml-close-comment.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
pcre-test-4.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
polymorphic-construct.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
pretty-print.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
preventExtensions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
primitive-method-this.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
primitive-property-access-edge-cases.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
property-getters-and-setters.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
property-iteration.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
propertyIsEnumerable.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
prototype_length.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
prototype_proto.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
prototypes.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
quantified-assertions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
read-modify-eval.js,13.7.5,2025-03-31,--eval
reentrant-caching.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
reentrant-call-unwind.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-alternatives.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-backreferences.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-bol-with-multiline.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-bol.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-char-insensitive.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-character-match-out-of-order.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-compile-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-compile.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-divequal.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-extended-characters-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-extended-characters-match.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-extended-characters-more.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-find-first-asserted.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-in-and-foreach-handling.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-lastindex.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-literals-arent-constants.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-look-ahead.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-many-brackets.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-negative-special-characters.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-no-extensions.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-non-bmp.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-non-capturing-groups.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-non-character.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-non-greedy-parentheses.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-norepeat.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-range-bound-ffff.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-range-out-of-order.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-ranges-and-escaped-hyphens.js,13.7.5,2025-03-31,--0
regexp-stack-overflow.js,13.7.5,2025-03-31,--Great ----000- ----000- ----000- --ENVIRONMENTAL --WATER
regexp-unicode-handling.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
regexp-zero-length-alternatives.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
registerCachingAcrossBranchTargets.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
rehash-assign.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
repeat-match-waldemar.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
reserved-words-strict.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
reserved-words.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
resize-array-assign.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
resolve-arguments-from-scope.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
run-json-stringify.js,13.7.5,2025-03-31,--stack-size
scope.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
slash-lineterminator-parse.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sort-large-array.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sort-no-jit-code-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sort-non-numbers.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sort-randomly.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sort-with-side-effecting-comparisons.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
sparse-array.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
stack-overflow-catch.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
stack-unwinding.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
standalone-post.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
standalone-pre.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
statement-list-register-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
statements.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
static-scope-object.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
strict-callback-this.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-anchor.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-capitalization.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-fontcolor.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-fontsize.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-from-char-code.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-index-overflow.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-link.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-property-deletion.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-property-iteration.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-replacement-outofmemory.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-slice-abnormal-values.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-sort.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-split-conformance.js,13.7.5,2025-03-31,--b --b --b
string-split-double-empty.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-split-ignore-case.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-substr.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string-trim.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
string_replace.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
this-non-object-proto.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
throw-from-finally.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-elision-trailing-comma.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-exception.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-for-var-decl.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-number-dot-expr.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-number.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-overrides.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-prefix-postfix-preserve-parens.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString-recursion.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
toString.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
tostring-exception-in-property-access.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
try-catch-try-try-catch-try-finally-return-catch-finally.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
try-try-return-finally-finally.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
typeof-codegen-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
typeof-constant-string.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
unexpected-constant-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
unicodeCaseInsensitive.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
unmatching-argument-count.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
var-declarations-zero-width.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
var-shadows-arg-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
var-shadows-arg-gc-crash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
var_decl_init.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
vardecl-blocks-init.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
